Russian_ID,FIS_ID
112034,-112034
112033,-112033
112031,-112031
112030,-112030
112029,-112029
112028,-112028
112026,-112026
112024,-112024
112021,-112021
112020,-112020
112018,-112018
112015,-112015
112014,-112014
112013,-112013
112012,-112012
112010,-112010
111990,-111990
111988,-111988
111985,-111985
111980,-111980
111979,-111979
111977,-111977
111975,-111975
111972,-111972
111971,-111971
111970,-111970
111969,-111969
111967,-111967
111965,-111965
111963,-111963
111962,-111962
111961,-111961
111960,-111960
111959,-111959
111958,-111958
111957,-111957
111955,-111955
111949,-111949
111948,-111948
111947,-111947
111938,-111938
111935,-111935
111933,-111933
111932,-111932
111931,-111931
111928,-111928
111925,-111925
111924,-111924
111923,-111923
111921,-111921
111920,-111920
111919,-111919
111918,-111918
111917,-111917
111913,-111913
111911,-111911
111908,-111908
111907,-111907
111906,-111906
111902,-111902
111898,-111898
111897,-111897
111896,-111896
111891,-111891
111889,-111889
111888,-111888
111887,-111887
111886,-111886
111882,-111882
111881,-111881
111878,-111878
111877,-111877
111872,-111872
111871,-111871
111868,-111868
111867,-111867
111866,-111866
111865,-111865
111864,-111864
111863,-111863
111860,-111860
111858,-111858
111854,-111854
111851,-111851
111848,-111848
111847,-111847
111845,-111845
111844,-111844
111843,-111843
111842,-111842
111841,-111841
111840,-111840
111839,-111839
111838,-111838
111836,-111836
111835,-111835
111834,-111834
111826,-111826
111825,-111825
111820,-111820
111816,-111816
111811,-111811
111810,-111810
111809,-111809
111808,-111808
111803,-111803
111802,-111802
111800,-111800
111798,-111798
111797,-111797
111796,-111796
111795,-111795
111794,-111794
111793,-111793
111792,-111792
111790,-111790
111789,-111789
111788,-111788
111781,-111781
111778,-111778
111776,-111776
111775,-111775
111773,-111773
111769,-111769
111765,-111765
111762,-111762
111761,-111761
111760,-111760
111758,-111758
111756,-111756
111755,-111755
111754,-111754
111753,-111753
111752,-111752
111751,-111751
111750,-111750
111746,-111746
111745,-111745
111744,-111744
111742,-111742
111740,-111740
111737,-111737
111735,-111735
111732,-111732
111730,-111730
111729,-111729
111727,-111727
111726,-111726
111725,-111725
111724,-111724
111723,-111723
111722,-111722
111721,-111721
111720,-111720
111717,-111717
111713,-111713
111709,-111709
111706,-111706
111705,-111705
111704,-111704
111701,-111701
111699,-111699
111696,-111696
111695,-111695
111694,-111694
111692,-111692
111690,-111690
111689,-111689
111688,-111688
111682,-111682
111681,-111681
111680,-111680
111679,-111679
111676,-111676
111675,-111675
111669,-111669
111668,-111668
111667,-111667
111666,-111666
111665,-111665
111662,-111662
111661,-111661
111656,-111656
111644,-111644
111639,-111639
111637,-111637
111634,-111634
111626,-111626
111621,-111621
111620,-111620
111619,-111619
111618,-111618
111616,-111616
111614,-111614
111613,-111613
111612,-111612
111611,-111611
111610,-111610
111608,-111608
111607,-111607
111606,-111606
111605,-111605
111603,-111603
111601,-111601
111600,-111600
111599,-111599
111597,-111597
111595,-111595
111593,-111593
111591,-111591
111590,-111590
111589,-111589
111588,-111588
111585,-111585
111584,-111584
111582,-111582
111574,-111574
111573,-111573
111572,-111572
111568,-111568
111566,-111566
111565,-111565
111564,-111564
111562,-111562
111560,-111560
111559,-111559
111558,-111558
111551,-111551
111549,-111549
111546,-111546
111544,-111544
111543,-111543
111542,-111542
111541,-111541
111540,-111540
111539,-111539
111537,-111537
111534,-111534
111533,-111533
111532,-111532
111530,-111530
111526,-111526
111525,-111525
111523,-111523
111522,-111522
111521,-111521
111519,-111519
111518,-111518
111515,-111515
111509,-111509
111507,-111507
111506,-111506
111504,-111504
111500,-111500
111496,-111496
111492,-111492
111491,-111491
111490,-111490
111489,-111489
111487,-111487
111485,-111485
111484,-111484
111479,-111479
111478,-111478
111473,-111473
111471,-111471
111470,-111470
111469,-111469
111468,-111468
111462,-111462
111459,-111459
111455,-111455
111454,-111454
111449,-111449
111447,-111447
111446,-111446
111445,-111445
111443,-111443
111442,-111442
111441,-111441
111439,-111439
111438,-111438
111436,-111436
111435,-111435
111434,-111434
111433,-111433
111431,-111431
111430,-111430
111429,-111429
111428,-111428
111426,-111426
111424,-111424
111423,-111423
111421,-111421
111420,-111420
111419,-111419
111418,-111418
111417,-111417
111416,-111416
111415,-111415
111414,-111414
111413,-111413
111412,-111412
111411,-111411
111407,-111407
111405,-111405
111404,-111404
111400,-111400
111399,-111399
111397,-111397
111396,-111396
111395,-111395
111393,-111393
111392,-111392
111388,-111388
111386,-111386
111384,-111384
111382,-111382
111381,-111381
111380,-111380
111379,-111379
111378,-111378
111376,-111376
111375,-111375
111374,-111374
111371,-111371
111361,-111361
111359,-111359
111358,-111358
111355,-111355
111352,-111352
111349,-111349
111345,-111345
111343,-111343
111340,-111340
111339,-111339
111338,-111338
111337,-111337
111332,-111332
111330,-111330
111321,-111321
111320,-111320
111319,-111319
111314,-111314
111303,-111303
111296,-111296
111293,-111293
111287,-111287
111286,-111286
111285,-111285
111280,-111280
111276,-111276
111273,-111273
111272,-111272
111269,-111269
111268,-111268
111266,-111266
111255,-111255
111252,-111252
111251,-111251
111250,-111250
111249,-111249
111237,-111237
111236,-111236
111233,-111233
111224,-111224
111222,-111222
111221,-111221
111217,-111217
111215,-111215
111206,-111206
111200,-111200
111199,-111199
111194,-111194
111192,-111192
111187,-111187
111186,-111186
111182,-111182
111181,-111181
111180,-111180
111176,-111176
111166,-111166
111163,-111163
111155,-111155
111148,-111148
111147,-111147
111146,-111146
111145,-111145
111141,-111141
111137,-111137
111136,-111136
111134,-111134
111133,-111133
111132,-111132
111131,-111131
111130,-111130
111129,-111129
111127,-111127
111125,-111125
111124,-111124
111119,-111119
111117,-111117
111116,-111116
111115,-111115
111113,-111113
111112,-111112
111109,-111109
111099,-111099
111096,-111096
111094,-111094
111093,-111093
111092,-111092
111089,-111089
111083,-111083
111082,-111082
111076,-111076
111075,-111075
111074,-111074
111070,-111070
111068,-111068
111066,-111066
111065,-111065
111064,-111064
111061,-111061
111058,-111058
111057,-111057
111055,-111055
111053,-111053
111052,-111052
111051,-111051
111050,-111050
111041,-111041
111040,-111040
111038,-111038
111037,-111037
111026,-111026
111025,-111025
111020,-111020
111018,-111018
111008,-111008
111007,-111007
111000,-111000
110996,-110996
110995,-110995
110991,-110991
110990,-110990
110983,-110983
110976,-110976
110975,-110975
110973,-110973
110970,-110970
110967,-110967
110963,-110963
110957,-110957
110955,-110955
110954,-110954
110941,-110941
110940,-110940
110934,-110934
110929,-110929
110928,-110928
110927,-110927
110926,-110926
110924,-110924
110919,-110919
110916,-110916
110914,-110914
110911,-110911
110905,-110905
110903,-110903
110901,-110901
110900,-110900
110899,-110899
110896,-110896
110892,-110892
110890,-110890
110889,-110889
110881,-110881
110879,-110879
110868,-110868
110867,-110867
110866,-110866
110864,-110864
110861,-110861
110860,-110860
110852,-110852
110843,-110843
110842,-110842
110838,-110838
110832,-110832
110831,-110831
110829,-110829
110819,-110819
110818,-110818
110815,-110815
110814,-110814
110800,-110800
110798,-110798
110796,-110796
110791,-110791
110789,-110789
110788,-110788
110781,-110781
110763,-110763
110756,-110756
110755,-110755
110751,-110751
110750,-110750
110748,-110748
110730,-110730
110729,-110729
110724,-110724
110722,-110722
110716,-110716
110707,-110707
110700,-110700
110699,-110699
110695,-110695
110684,-110684
110683,-110683
110679,-110679
110664,-110664
110659,-110659
110656,-110656
110650,-110650
110649,-110649
110630,-110630
110628,-110628
110626,-110626
110624,-110624
110623,-110623
110619,-110619
110616,-110616
110613,-110613
110611,-110611
110607,-110607
110605,-110605
110573,-110573
110572,-110572
110560,-110560
110553,-110553
110550,-110550
110546,-110546
110518,-110518
110515,-110515
110514,-110514
110510,-110510
110507,-110507
110502,-110502
110501,-110501
110499,-110499
110497,-110497
110487,-110487
110483,-110483
110482,-110482
110480,-110480
110479,-110479
110476,-110476
110468,-110468
110466,-110466
110464,-110464
110463,-110463
110462,-110462
110461,-110461
110458,-110458
110445,-110445
110443,-110443
110437,-110437
110435,-110435
110430,-110430
110427,-110427
110426,-110426
110422,-110422
110420,-110420
110418,-110418
110417,-110417
110416,-110416
110410,-110410
110406,-110406
110405,-110405
110402,-110402
110397,-110397
110389,-110389
110388,-110388
110365,-110365
110364,-110364
110363,-110363
110354,-110354
110344,-110344
110333,-110333
110332,-110332
110331,-110331
110318,-110318
110316,-110316
110310,-110310
110303,-110303
110300,-110300
110294,-110294
110289,-110289
110286,-110286
110283,-110283
110276,-110276
110272,-110272
110267,-110267
110264,-110264
110241,-110241
110238,-110238
110237,-110237
110228,-110228
110222,-110222
110221,-110221
110220,-110220
110217,-110217
110198,-110198
110196,-110196
110185,-110185
110182,-110182
110179,-110179
110175,-110175
110174,-110174
110169,-110169
110167,-110167
110145,-110145
110135,-110135
110134,-110134
110127,-110127
110123,-110123
110109,-110109
110103,-110103
110085,-110085
110082,-110082
110072,-110072
110070,-110070
110060,-110060
110043,-110043
110037,-110037
110035,-110035
110032,-110032
110028,-110028
110002,-110002
109995,-109995
109991,-109991
109988,-109988
109981,-109981
109973,-109973
109967,-109967
109955,-109955
109942,-109942
109935,-109935
109920,-109920
109916,-109916
109912,-109912
109891,-109891
109874,-109874
109873,-109873
109856,-109856
109852,-109852
109828,-109828
109823,-109823
109819,-109819
109813,-109813
109793,-109793
109792,-109792
109788,-109788
109754,-109754
109744,-109744
109717,-109717
109715,-109715
109695,-109695
109689,-109689
109677,-109677
109667,-109667
109651,-109651
109644,-109644
109641,-109641
109615,-109615
109593,-109593
109584,-109584
109578,-109578
109574,-109574
109572,-109572
109568,-109568
109564,-109564
109560,-109560
109557,-109557
109556,-109556
109547,-109547
109541,-109541
109484,-109484
109465,-109465
109454,-109454
109453,-109453
109427,-109427
109416,-109416
109394,-109394
109357,-109357
109353,-109353
109347,-109347
109339,-109339
109337,-109337
109314,-109314
109308,-109308
109302,-109302
109296,-109296
109294,-109294
109288,-109288
109270,-109270
109264,-109264
109248,-109248
109231,-109231
109193,-109193
109190,-109190
109189,-109189
109179,-109179
109170,-109170
109165,-109165
109144,-109144
109102,-109102
109086,-109086
109057,-109057
109047,-109047
108996,-108996
108961,-108961
108941,-108941
108938,-108938
108910,-108910
108864,-108864
108824,-108824
108814,-108814
108757,-108757
108722,-108722
108668,-108668
108658,-108658
108609,-108609
108596,-108596
108588,-108588
108559,-108559
108555,-108555
108452,-108452
108441,-108441
108166,-108166
108160,-108160
108153,-108153
108150,-108150
108149,-108149
108148,-108148
108113,-108113
108034,-108034
108020,-108020
107987,-107987
107869,-107869
107543,-107543
107513,-107513
107482,-107482
107306,-107306
106935,-106935
106930,-106930
106599,-106599
106545,-106545
106435,-106435
106321,-106321
106239,-106239
106081,-106081
105951,-105951
105882,-105882
105854,-105854
105553,-105553
105383,-105383
105092,-105092
105010,-105010
104994,-104994
104334,-104334
104078,-104078
103216,-103216
103080,-103080
102997,-102997
102982,-102982
102898,-102898
102877,-102877
102611,-102611
102497,-102497
102378,-102378
102155,-102155
102025,-102025
101705,-101705
101581,-101581
101533,-101533
101228,-101228
101209,-101209
100976,-100976
100891,-100891
100627,-100627
100625,-100625
100616,-100616
100615,-100615
100546,-100546
100513,-100513
100505,-100505
100447,-100447
100440,-100440
100437,-100437
100206,-100206
100053,-100053
